"借据流水号","客户编号","客户名称","业务品种","是否表外","起始日期","到期日期","年利率","放款金额","借据余额","附加担保方式","业务品种大类","逾期天数","五级分类","经办人","业务品种细分","核心企业名称","组织机构证注册地","营业执照证注册地","统一社会信息证注册地","注册地址","利率调整周期","下一结息日","所属部门HR","终结日期","还款金额","ECIF客户号"
"2025120300000038","2021060300000011","上海中硕钢铁贸易有限公司","普通流动资金贷款","表内",2025-12-03,2026-04-02,6.1,152976.67,66483.21,"","一般贷款",0,"1-正常","郑天宁","产能预售业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-04-02,"公司业务三部",,86493.460000000000,"310009309813"
"2026012200000040","2021060300000011","上海中硕钢铁贸易有限公司","普通流动资金贷款","表内",2026-01-22,2026-05-22,6.1,43971.7,43971.7,"","一般贷款",0,"1-正常","郑天宁","产能预售业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-05-22,"公司业务三部",,0E-20,"310009309813"
"2026020400000039","2021101100000507","上海沪闽钢铁商贸有限公司","普通流动资金贷款","表内",2026-02-04,2026-05-05,6.1,455039.92,347656.62,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-05-05,"公司业务三部",,107383.300000000000,"310012173747"
"2025012200000008","2023112300000008","无锡红豆居家服饰有限公司","普通流动资金贷款","表内",2025-01-22,2027-01-22,6.5,3500000,3500000,"","一般贷款",0,"2-关注","朱强","一般贷款","","江苏省无锡市锡山区","江苏省无锡市锡山区","江苏省无锡市锡山区","江苏省无锡市锡山区","",2025-03-21,"公司业务三部",,0E-20,"320017850902"
"2026012800000039","2026011500000005","上海康桥恒升电子有限公司","经营性物业贷款","表内",2026-01-28,2032-10-16,5.4,30000000,30000000,"保证,质押","一般贷款",0,"1-正常","吴一彬","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",2026-03-21,"公司业务二部",,0E-20,"310023393912"
"PJ20251126000016","2016041400000004","上海惠复贸易有限公司","银行承兑汇票","表外",2025-11-26,2026-05-26,100,10000000,10000000,"","票据",0,"1-正常","吴一彬","","","上海市浦东新区","","上海市浦东新区","上海市浦东新区","",,"公司业务二部",,0E-20,"200000034689"
"PJ20251126000017","2016041400000004","上海惠复贸易有限公司","银行承兑汇票","表外",2025-11-26,2026-05-26,100,10000000,10000000,"","票据",0,"1-正常","吴一彬","","","上海市浦东新区","","上海市浦东新区","上海市浦东新区","",,"公司业务二部",,0E-20,"200000034689"
"2026022700000041","2021101100000507","上海沪闽钢铁商贸有限公司","普通流动资金贷款","表内",2026-02-27,2026-05-28,6.1,63094.64,63094.64,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-05-28,"公司业务三部",,0E-20,"310012173747"
"2025061300000030","2021111100000138","上海升延电子技术有限公司","反向保理","表内",2025-06-13,2026-06-13,5,4189597.22,4189597.22,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",2026-06-13,"公司业务三部",,0E-20,"310012352244"
"2025070100000045","2021111900000854","扬州腾飞电缆电器材料有限公司","反向保理","表内",2025-07-01,2026-07-01,5,1328709.33,1328709.33,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省扬州市宝应县","江苏省扬州市宝应县","江苏省扬州市宝应县","江苏省扬州市宝应县","",2026-07-01,"公司业务三部",,0E-20,"320007968853"
"2025062600000026","2018051800000100","上海致达科技集团有限公司","普通流动资金贷款","表内",2025-06-26,2026-06-26,4.5,20000000,20000000,"保证","一般贷款",0,"1-正常","李檩","一般贷款","","上海市普陀区","上海市普陀区","上海市普陀区","上海市普陀区","",2025-09-21,"市场营销三部",,0E-20,"200000293353"
"2025071000000053","2021032500000665","江苏金信线缆有限公司","反向保理","表内",2025-07-10,2026-07-10,5,155074.08,155074.08,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省淮安市金湖县","江苏省淮安市金湖县","江苏省淮安市金湖县","江苏省淮安市金湖县","",2026-07-10,"公司业务三部",,0E-20,"320007969112"
"2025122300000038","2018040900000180","陕西盛兴金属材料有限公司","反向保理","表内",2025-12-23,2026-12-17,6,128559.65,128559.65,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-12-17,"供应链金融部",,0E-20,"200001521312"
"PJ20251210000002","2025072400000015","复长（上海）贸易有限公司","银行承兑汇票","表外",2025-12-10,2026-06-10,100,10000000,10000000,"","票据",0,"1-正常","倪文蕾（客户经理）","","","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",,"公司业务二部",,0E-20,"310022973348"
"2025061600000022","2023041100000010","浙江联飞光纤光缆有限公司","反向保理","表内",2025-06-16,2026-06-15,5,983624,983624,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","浙江省杭州市临安区","浙江省杭州市临安区","浙江省杭州市临安区","浙江省杭州市临安区","",2026-06-15,"公司业务三部",,0E-20,"320015607786"
"PJ20251222000001","2023041800000003","上海珺驰国际贸易有限公司","银行承兑汇票","表外",2025-12-22,2026-06-22,100,50000000,50000000,"","票据",0,"1-正常","倪文蕾（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务二部",,0E-20,"310015554133"
"PJ20251126000009","2021121200000002","上海诚沐贸易有限公司","银行承兑汇票","表外",2025-11-26,2026-05-26,100,10000000,10000000,"","票据",0,"1-正常","张子龙","","","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",,"供应链金融部",,0E-20,"310012485265"
"2026011300000044","2022101700000003","江西达一特贸易有限公司","反向保理","表内",2026-01-13,2027-01-13,5.5,10000000,10000000,"","贸易融资",0,"1-正常","朱强","线上供应链-瑞e保","江西联创光电科技股份有限公司","江西省南昌市青山湖区","江西省南昌市青山湖区","江西省南昌市青山湖区","江西省南昌市青山湖区","",2027-01-13,"公司业务三部",,0E-20,"320014570626"
"PJ20251127000006","2024041600000049","上海越风贸易有限公司","银行承兑汇票","表外",2025-11-27,2026-05-27,100,50000000,50000000,"","票据",0,"1-正常","尹筱玲（客户经理）","","","上海市嘉定区","上海市嘉定区","上海市嘉定区","上海市嘉定区","",,"公司业务三部",,0E-20,"310019183442"
"PJ20251229000004","2025122400000008","上海环盛柏新材料有限公司","银行承兑汇票","表外",2025-12-29,2026-06-29,100,9500000,9500000,"","票据",0,"1-正常","吴一彬","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务二部",,0E-20,"310023860518"
"2025111300000040","2025062600000001","陕西旺泰供应链有限公司","反向保理","表内",2025-11-13,2026-11-03,6,110753.98,110753.98,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-11-03,"供应链金融部",,0E-20,"320022601222"
"2025121800000038","2025102400000017","上海亚致力贸易有限公司","普通流动资金贷款","表内",2025-12-18,2026-12-18,6.5,2600000,2600000,"保证","一般贷款",0,"1-正常","陆烨","瑞诚贷-企业流动资金贷款-自主","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",2025-12-21,"市场营销三部",,0E-20,"310023812018"
"2025061300000019","2021032500000665","江苏金信线缆有限公司","反向保理","表内",2025-06-13,2026-06-13,5,314050.13,314050.13,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省淮安市金湖县","江苏省淮安市金湖县","江苏省淮安市金湖县","江苏省淮安市金湖县","",2026-06-13,"公司业务三部",,0E-20,"320007969112"
"2025092800000047","2021101900000019","湘信融资租赁有限公司","普通流动资金贷款","表内",2025-09-28,2026-09-28,5.95,70000000,70000000,"质押","一般贷款",0,"1-正常","周鑫（客户经理）","一般贷款","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",2025-12-21,"公司业务一部",,0E-20,"310012401276"
"PJ20231204000430","2021121500000001","上海祺涵贸易有限公司","银行承兑汇票","表外",2023-12-04,2024-06-04,100,50000,50000,"","票据",0,"1-正常","徐淑颖","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务四部",2024-06-04,0E-20,"310012495659"
"2025121000000040","2022101200000003","上海凡川物资贸易有限公司","普通流动资金贷款","表内",2025-12-10,2026-03-10,6.1,480188.8,255100.3,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-03-10,"公司业务三部",,225088.500000000000,"310014541726"
"2026012800000037","2023021400000001","江苏欧廷高分子材料有限公司","反向保理","表内",2026-01-28,2027-01-28,5,855485.4,855485.4,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省宿迁市泗阳县","江苏省宿迁市泗阳县","江苏省宿迁市泗阳县","江苏省宿迁市泗洪县","",2027-01-28,"公司业务三部",,0E-20,"320015321044"
"2026010700000046","2023021400000006","安徽新时达线缆有限公司","反向保理","表内",2026-01-07,2027-01-07,5,2852634.23,2852634.23,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","安徽省滁州市天长市","安徽省滁州市天长市","安徽省滁州市天长市","安徽省滁州市天长市","",2027-01-07,"公司业务三部",,0E-20,"320015321443"
"2026012000000037","2023021400000006","安徽新时达线缆有限公司","反向保理","表内",2026-01-20,2027-01-20,5,1671280.7,1671280.7,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","安徽省滁州市天长市","安徽省滁州市天长市","安徽省滁州市天长市","安徽省滁州市天长市","",2027-01-20,"公司业务三部",,0E-20,"320015321443"
"2026011400000039","2022031500000051","上海万博瑞实业有限公司","普通流动资金贷款","表内",2026-01-14,2026-04-14,6.1,630078.2,630078.2,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-04-14,"公司业务三部",,0E-20,"310013218876"
"2026020300000039","2022031500000051","上海万博瑞实业有限公司","普通流动资金贷款","表内",2026-02-03,2026-05-04,6.1,319764,319764,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-05-04,"公司业务三部",,0E-20,"310013218876"
"2026011600000038","2023021400000001","江苏欧廷高分子材料有限公司","反向保理","表内",2026-01-16,2027-01-16,5,1479176.28,1479176.28,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省宿迁市泗阳县","江苏省宿迁市泗阳县","江苏省宿迁市泗阳县","江苏省宿迁市泗洪县","",2027-01-16,"公司业务三部",,0E-20,"320015321044"
"PJ20251223000011","2023041800000003","上海珺驰国际贸易有限公司","银行承兑汇票","表外",2025-12-23,2026-06-23,100,50000000,50000000,"","票据",0,"1-正常","倪文蕾（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务二部",,0E-20,"310015554133"
"2025061900000021","2023102700000007","上海奔腾电工有限公司","普通流动资金贷款","表内",2025-06-19,2026-06-19,7.5,50000000,50000000,"保证","一般贷款",0,"1-正常","张天竹（客户经理）","一般贷款","","上海市松江区","上海市松江区","上海市松江区","上海市松江区","",2025-06-21,"公司业务一部",,0E-20,"310017471724"
"PJ20251224000009","2023111200000004","上海昀哲国际贸易有限公司","银行承兑汇票","表外",2025-12-24,2026-06-24,100,20000000,20000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310017399855"
"PJ20251222000005","2023111200000004","上海昀哲国际贸易有限公司","银行承兑汇票","表外",2025-12-22,2026-06-22,100,10000000,10000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310017399855"
"2025121900000042","2022101200000003","上海凡川物资贸易有限公司","普通流动资金贷款","表内",2025-12-19,2026-03-19,6.1,466214.4,81158.4,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-03-19,"公司业务三部",,385056.000000000000,"310014541726"
"2025121900000041","2022101200000003","上海凡川物资贸易有限公司","普通流动资金贷款","表内",2025-12-19,2026-03-19,6.1,1248499.2,190099.2,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-03-19,"公司业务三部",,1058400.000000000000,"310014541726"
"2025070100000036","2023022200000001","江苏江帆电缆科技有限公司","反向保理","表内",2025-07-01,2026-07-01,5,430625.18,430625.18,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","",2026-07-01,"公司业务三部",,0E-20,"320015321283"
"2026021100000036","2019061800000060","中海腾达（北京）物资有限公司","反向保理","表内",2026-02-11,2027-02-06,6,237039.15,237039.15,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","北京市房山区","北京市房山区","北京市房山区","北京市房山区","",2027-02-06,"供应链金融部",,0E-20,"200002480813"
"2025062700000018","2023121800000002","上海悦鲲环保科技有限公司","普通流动资金贷款","表内",2025-06-27,2026-06-25,3.5,20000000,20000000,"","一般贷款",0,"1-正常","陈雄","一般贷款","","上海市杨浦区","上海市杨浦区","上海市杨浦区","上海市杨浦区","",2025-09-21,"公司业务四部",,0E-20,"310017906685"
"PJ20250925000009","2024032800000013","上海素窗贸易有限公司","银行承兑汇票","表外",2025-09-25,2026-03-25,100,10000000,10000000,"","票据",0,"1-正常","沈旭","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务一部",,0E-20,"310018427395"
"PJ20251225000003","2023111200000004","上海昀哲国际贸易有限公司","银行承兑汇票","表外",2025-12-25,2026-06-25,100,10000000,10000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310017399855"
"PJ20231214002750","2023121100000007","上海祎易贸易有限公司","银行承兑汇票","表外",2023-12-14,2024-06-14,100,50000,50000,"","票据",0,"1-正常","佟晨曦（客户经理）","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"供应链金融部",2024-06-14,0E-20,"320017777018"
"PJ20251225000001","2024080100000177","上海才宥国际贸易有限公司","银行承兑汇票","表外",2025-12-25,2026-06-25,100,100000000,100000000,"","票据",0,"1-正常","倪文蕾（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务二部",,0E-20,"310020240737"
"PJ20251226000014","2024112000000119","上海鼎轩机械有限公司","银行承兑汇票","表外",2025-12-26,2026-06-26,100,50000000,50000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务一部",,0E-20,"310021013169"
"2026011400000043","2024082900000181","江苏谦辉裕科技发展有限公司","反向保理","表内",2026-01-14,2027-01-14,3.95,10000000,10000000,"","贸易融资",0,"1-正常","周鑫（客户经理）","线上供应链-瑞e保","上海中振交通装备有限公司","江苏省苏州市张家港市","江苏省苏州市张家港市","江苏省苏州市张家港市","江苏省苏州市张家港市","",2027-01-14,"公司业务一部",,0E-20,"320020404974"
"2025120100000057","2025101400000014","广西桂雅秋贸易有限公司","反向保理","表内",2025-12-01,2026-11-26,6,127663.2,127663.2,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","",2026-11-26,"供应链金融部",,0E-20,"320023435076"
"PJ20251211000009","2024112000000119","上海鼎轩机械有限公司","银行承兑汇票","表外",2025-12-11,2026-06-11,100,30000000,30000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务一部",,0E-20,"310021013169"
"2026011400000042","2024112900000115","上海七个四贸易有限公司","普通流动资金贷款","表内",2026-01-14,2027-01-14,5.4,3250000,3250000,"","一般贷款",0,"1-正常","叶峰睿","房抵贷","","","上海市宝山区","","上海市宝山区","",2026-01-21,"普惠业务一部",,0E-20,"310021152134"
"2025051300000021","2025041600000002","铃耀信息技术（上海）有限责任公司","普通流动资金贷款","表内",2025-05-13,2026-05-13,3.5,3000000,3000000,"","一般贷款",0,"1-正常","陈雄","一般贷款","","上海市普陀区","上海市普陀区","上海市普陀区","上海市普陀区","",2025-06-21,"公司业务四部",,0E-20,"310006334932"
"2025042700000016","2025041700000008","上海南太新能源科技有限公司","普通流动资金贷款","表内",2025-04-28,2026-04-28,3.5,5000000,5000000,"","一般贷款",0,"1-正常","徐淑颖","一般贷款","","上海市松江区","上海市松江区","上海市松江区","上海市松江区","",2025-06-21,"公司业务四部",,0E-20,"310022357178"
"2025123100000039","2025101400000014","广西桂雅秋贸易有限公司","反向保理","表内",2025-12-31,2026-12-26,6,115451.64,115451.64,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","",2026-12-26,"供应链金融部",,0E-20,"320023435076"
"2026010700000048","2025101400000014","广西桂雅秋贸易有限公司","反向保理","表内",2026-01-07,2027-01-01,6,180940.43,180940.43,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","",2027-01-01,"供应链金融部",,0E-20,"320023435076"
"2025071000000024","2023022200000008","无锡市岁丰新材料有限公司","反向保理","表内",2025-07-10,2026-07-10,5,263520,263520,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","",2026-07-10,"公司业务三部",,0E-20,"320015338194"
"2026012100000040","2023042400000001","湖北科普达高分子材料股份有限公司","反向保理","表内",2026-01-21,2027-01-21,5,1296640,1296640,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","湖北省黄冈市黄梅县","湖北省黄冈市黄梅县","湖北省黄冈市黄梅县","湖北省黄冈市黄梅县","",2027-01-21,"公司业务三部",,0E-20,"320015672502"
"PJ20231115000973","2023050500000004","上海念青橡胶科技有限公司","银行承兑汇票","表外",2023-11-15,2024-05-15,100,10000,10000,"","票据",0,"1-正常","胡全兴","","","上海市嘉定区","上海市嘉定区","上海市嘉定区","上海市嘉定区","",,"供应链金融部",2024-05-15,0E-20,"310015671891"
"2025072900000041","2025042300000004","上海六感科技有限公司","普通流动资金贷款","表内",2025-07-29,2026-07-29,4.5,5000000,5000000,"","一般贷款",0,"1-正常","陈磊","一般贷款","","上海市虹口区","上海市虹口区","上海市虹口区","上海市虹口区","",2025-09-21,"市场营销三部",,0E-20,"310023104872"
"025221980277755954501422","2025090400000006","上海崛琦物流有限公司","普通流动资金贷款","表内",2025-11-07,2026-11-07,5.6,1000000,1000000,"质押","一般贷款",0,"1-正常","张子龙","脱核-德邦","德邦物流股份有限公司","上海市奉贤区","上海市奉贤区","上海市奉贤区","上海市奉贤区","",2025-12-20,"供应链金融部",,0E-20,"310023476101"
"2025120100000056","2025101400000014","广西桂雅秋贸易有限公司","反向保理","表内",2025-12-01,2026-11-26,6,126482.65,126482.65,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","",2026-11-26,"供应链金融部",,0E-20,"320023435076"
"2026011300000042","2025101400000014","广西桂雅秋贸易有限公司","反向保理","表内",2026-01-13,2027-01-08,6,116772.21,116772.21,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","",2027-01-08,"供应链金融部",,0E-20,"320023435076"
"2025121200000035","2025101400000014","广西桂雅秋贸易有限公司","反向保理","表内",2025-12-12,2026-12-07,6,124845.28,124845.28,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","",2026-12-07,"供应链金融部",,0E-20,"320023435076"
"2025110300000047","2025101400000014","广西桂雅秋贸易有限公司","反向保理","表内",2025-11-03,2026-10-29,6,118814.85,118814.85,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","",2026-10-29,"供应链金融部",,0E-20,"320023435076"
"2025123100000041","2025101400000014","广西桂雅秋贸易有限公司","反向保理","表内",2025-12-31,2026-12-26,6,120616.1,120616.1,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","广西壮族自治区南宁市良庆区","",2026-12-26,"供应链金融部",,0E-20,"320023435076"
"2026011600000056","2018040900000180","陕西盛兴金属材料有限公司","反向保理","表内",2026-01-16,2027-01-11,6,130251.12,130251.12,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2027-01-11,"供应链金融部",,0E-20,"200001521312"
"2025111100000043","2018040900000180","陕西盛兴金属材料有限公司","反向保理","表内",2025-11-11,2026-11-06,6,131923.07,131923.07,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-11-06,"供应链金融部",,0E-20,"200001521312"
"2025121700000048","2018040900000180","陕西盛兴金属材料有限公司","反向保理","表内",2025-12-17,2026-12-11,6,88596.74,88596.74,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-12-11,"供应链金融部",,0E-20,"200001521312"
"2026011900000037","2021111900000854","扬州腾飞电缆电器材料有限公司","反向保理","表内",2026-01-19,2027-01-19,5,1221319.68,1221319.68,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省扬州市宝应县","江苏省扬州市宝应县","江苏省扬州市宝应县","江苏省扬州市宝应县","",2027-01-19,"公司业务三部",,0E-20,"320007968853"
"2026012100000037","2023030100000002","杭州科利化工股份有限公司","反向保理","表内",2026-01-21,2027-01-21,5,218844.2,218844.2,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","浙江省杭州市钱塘区","浙江省杭州市钱塘区","浙江省杭州市钱塘区","浙江省杭州市钱塘区","",2027-01-21,"公司业务三部",,0E-20,"320015553254"
"PJ20250925000015","2024011800000001","上海儒绅实业有限公司","银行承兑汇票","表外",2025-09-25,2026-03-25,100,20000000,20000000,"","票据",0,"1-正常","胡全兴","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"供应链金融部",,0E-20,"310018519349"
"2025121900000047","2024112500000007","苏州灿辉物流供应链有限公司","普通流动资金贷款","表内",2025-12-19,2026-12-19,5.6,2000000,2000000,"质押","一般贷款",0,"1-正常","周翔","瑞e惠-商银微芯(线下)","京东物流供应链有限公司","江苏省苏州市昆山市","江苏省苏州市昆山市","江苏省苏州市昆山市","江苏省苏州市昆山市","",2026-01-21,"供应链金融部",,0E-20,"320020766655"
"124221801924804471902320","2025070400000009","宁波润晨物流有限公司","普通流动资金贷款","表内",2025-09-01,2026-09-01,5.6,2000000,2000000,"质押","一般贷款",0,"1-正常","胡全兴","脱核-顺丰","顺丰控股股份有限公司","浙江省宁波市江北区","浙江省宁波市江北区","浙江省宁波市江北区","浙江省宁波市江北区","",2025-09-20,"供应链金融部",,0E-20,"320023109487"
"2026011600000052","2026010700000001","江西航帆智能材料有限公司","反向保理","表内",2026-01-16,2027-01-16,5.5,10000000,10000000,"","贸易融资",0,"1-正常","朱强","线上供应链-瑞e保","江西联创光电科技股份有限公司","江西省南昌市安义县","江西省南昌市安义县","江西省南昌市安义县","江西省南昌市安义县","",2027-01-16,"公司业务三部",,0E-20,"320023902950"
"2025071500000022","2023021400000001","江苏欧廷高分子材料有限公司","反向保理","表内",2025-07-15,2026-07-15,5,792960,792960,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省宿迁市泗阳县","江苏省宿迁市泗阳县","江苏省宿迁市泗阳县","江苏省宿迁市泗洪县","",2026-07-15,"公司业务三部",,0E-20,"320015321044"
"2025071700000022","2023021400000001","江苏欧廷高分子材料有限公司","反向保理","表内",2025-07-17,2026-07-17,5,101400,101400,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省宿迁市泗阳县","江苏省宿迁市泗阳县","江苏省宿迁市泗阳县","江苏省宿迁市泗洪县","",2026-07-17,"公司业务三部",,0E-20,"320015321044"
"PJ20250925000005","2023041800000003","上海珺驰国际贸易有限公司","银行承兑汇票","表外",2025-09-25,2026-03-25,100,10000000,10000000,"","票据",0,"1-正常","倪文蕾（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务二部",,0E-20,"310015554133"
"PJ20251224000014","2024070500000065","上海久住集装箱贸易有限公司","银行承兑汇票","表外",2025-12-24,2026-06-24,100,20000000,20000000,"","票据",0,"1-正常","尹筱玲（客户经理）","","","上海市杨浦区","上海市杨浦区","上海市杨浦区","上海市杨浦区","",,"公司业务三部",,0E-20,"310019823712"
"2025050900000018","2021021000000444","安徽维尔特仪表线缆有限公司","反向保理","表内",2025-05-09,2026-05-09,5,300180.94,300180.94,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","安徽省滁州市天长市","安徽省滁州市天长市","安徽省滁州市天长市","安徽省滁州市天长市","",2026-05-09,"公司业务三部",,0E-20,"320007801357"
