"借据流水号","客户编号","客户名称","业务品种","是否表外","起始日期","到期日期","年利率","放款金额","借据余额","附加担保方式","业务品种大类","逾期天数","五级分类","经办人","业务品种细分","核心企业名称","组织机构证注册地","营业执照证注册地","统一社会信息证注册地","注册地址","利率调整周期","下一结息日","所属部门HR","终结日期","还款金额","ECIF客户号"
"PJ20251210000017","2025012100000009","上海胜集贸易有限公司","银行承兑汇票","表外",2025-12-10,2026-06-10,100,10000000,10000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310021418945"
"2025082900000027","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-08-29,2026-08-24,6,114574.82,114574.82,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-08-24,"供应链金融部",,0E-20,"320022379963"
"2025051900000044","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-05-19,2026-05-14,6,110693.74,110693.74,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-05-14,"供应链金融部",,0E-20,"320022379963"
"2025111800000052","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-11-18,2026-11-13,6,112051.09,112051.09,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-11-13,"供应链金融部",,0E-20,"320022379963"
"2025070800000022","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-07-08,2026-07-02,6,111767.94,111767.94,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-07-02,"供应链金融部",,0E-20,"320022379963"
"2024090300000026","2019081600000058","延安瑞坤工贸有限公司","反向保理","表内",2024-09-03,2026-02-28,6.5,110218.64,110218.64,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省延安市","陕西省延安市","陕西省延安市宝塔区","陕西省延安市","",2025-08-28,"供应链金融部",,0E-20,"200002559233"
"2024090300000041","2019081600000058","延安瑞坤工贸有限公司","反向保理","表内",2024-09-03,2026-02-28,6.5,113620.4,113620.4,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省延安市","陕西省延安市","陕西省延安市宝塔区","陕西省延安市","",2025-08-28,"供应链金融部",,0E-20,"200002559233"
"2025040800000025","2019081600000058","延安瑞坤工贸有限公司","反向保理","表内",2025-04-08,2026-04-03,6,113027.67,113027.67,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省延安市","陕西省延安市","陕西省延安市宝塔区","陕西省延安市","",2026-04-03,"供应链金融部",,0E-20,"200002559233"
"2025122300000047","2021091500000774","上海纤行实业有限公司","普通流动资金贷款","表内",2025-12-23,2026-03-23,6.1,252858,252858,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-03-23,"公司业务三部",,0E-20,"310011922211"
"2025112600000050","2021091500000774","上海纤行实业有限公司","普通流动资金贷款","表内",2025-11-26,2026-02-24,6.1,565966,539607,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-02-24,"公司业务三部",,26359.000000000000,"310011922211"
"2025071000000034","2021112000000893","江苏东方电缆材料有限公司","反向保理","表内",2025-07-10,2026-07-10,5,5224952.6,5224952.6,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省扬州市宝应县","江苏省扬州市宝应县","江苏省扬州市宝应县","江苏省扬州市宝应县","",2026-07-10,"公司业务三部",,0E-20,"320012400184"
"PJ20251225000008","2025032600000008","上海得焱供应链管理有限公司","银行承兑汇票","表外",2025-12-25,2026-06-25,100,70000000,70000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市嘉定区","上海市嘉定区","上海市嘉定区","上海市嘉定区","",,"公司业务一部",,0E-20,"310022221505"
"2025043000000016","2025042700000016","上海猎卡文化科技有限公司","普通流动资金贷款","表内",2025-04-30,2026-04-30,5,1500000,1500000,"保证","一般贷款",0,"1-正常","郑天宁","一般贷款","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",2025-06-21,"公司业务三部",,0E-20,"310022040018"
"025221656556860443994201","2025060600000004","苏州玉秋食品有限公司","普通流动资金贷款","表内",2025-07-21,2026-07-21,5.6,860000,860000,"质押","一般贷款",0,"1-正常","胡全兴","脱核-叮咚","上海壹佰米网络科技有限公司","江苏省苏州市太仓市","江苏省苏州市太仓市","江苏省苏州市太仓市","江苏省苏州市太仓市","",2025-08-20,"供应链金融部",,0E-20,"320022900836"
"2024091400000006","2019110800000026","北京晟远天达物资有限公司","反向保理","表内",2024-09-14,2026-03-01,6.5,488469.6,488469.6,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","北京市房山区","北京市房山区","北京市房山区","北京市房山区","",2025-09-01,"供应链金融部",,0E-20,"200002631006"
"2025061300000031","2019110800000026","北京晟远天达物资有限公司","反向保理","表内",2025-06-13,2026-06-08,6,236266.3,236266.3,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","北京市房山区","北京市房山区","北京市房山区","北京市房山区","",2026-06-08,"供应链金融部",,0E-20,"200002631006"
"2025060600000027","2019110800000026","北京晟远天达物资有限公司","反向保理","表内",2025-06-06,2026-06-01,6,140722.07,140722.07,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","北京市房山区","北京市房山区","北京市房山区","北京市房山区","",2026-06-01,"供应链金融部",,0E-20,"200002631006"
"PJ20251224000010","2022060700000035","上海龙兮国际贸易有限公司","银行承兑汇票","表外",2025-12-24,2026-06-24,100,30000000,30000000,"","票据",0,"1-正常","朱强","","","上海市嘉定区","上海市嘉定区","上海市嘉定区","上海市嘉定区","",,"公司业务三部",,0E-20,"310013856012"
"2025110300000038","2022070600000177","上海甘锌实业有限公司","普通流动资金贷款","表内",2025-11-03,2026-02-01,6.1,495830.4,495830.4,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-02-01,"公司业务三部",,0E-20,"310013948250"
"2025092500000033","2022083000000003","上海强盛实业有限公司","普通流动资金贷款","表内",2025-09-25,2026-01-23,6.1,272296.86,140887.94,"","一般贷款",0,"1-正常","郑天宁","产能预售业务","上海中钢供应链有限公司","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",2026-01-23,"公司业务三部",,131408.920000000000,"310014423305"
"2025101000000035","2020092300000120","上海贤和商贸发展有限公司","反向保理","表内",2025-10-10,2026-10-04,6,112358.79,112358.79,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","上海市奉贤区","上海市奉贤区","上海市奉贤区","上海市奉贤区","",2026-10-04,"供应链金融部",,0E-20,"310006301537"
"2025121900000056","2020092300000120","上海贤和商贸发展有限公司","反向保理","表内",2025-12-19,2026-12-14,6,154489.25,154489.25,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","上海市奉贤区","上海市奉贤区","上海市奉贤区","上海市奉贤区","",2026-12-14,"供应链金融部",,0E-20,"310006301537"
"2025051900000023","2021021000000445","无锡市兴惠线缆有限公司","反向保理","表内",2025-05-19,2026-05-19,5,466938.71,466938.71,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","",2026-05-19,"公司业务三部",,0E-20,"320007801898"
"2025121900000050","2018060500000005","陕西旭通工贸有限公司","反向保理","表内",2025-12-19,2026-12-14,6,119236.11,119236.11,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-12-14,"供应链金融部",,0E-20,"200001812866"
"2025042200000018","2018060500000005","陕西旭通工贸有限公司","反向保理","表内",2025-04-22,2026-04-17,6,222227.93,222227.93,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-04-17,"供应链金融部",,0E-20,"200001812866"
"2025040800000017","2018060500000005","陕西旭通工贸有限公司","反向保理","表内",2025-04-08,2026-04-03,6,224963.7,224963.7,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-04-03,"供应链金融部",,0E-20,"200001812866"
"2025012000000016","2021021000000451","江苏浦漕科技股份有限公司","反向保理","表内",2025-01-20,2026-01-20,5,3020293.78,3020293.78,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","",2026-01-20,"公司业务三部",,0E-20,"320007970073"
"2025052600000039","2021021000000451","江苏浦漕科技股份有限公司","反向保理","表内",2025-05-26,2026-05-26,5,2368425.02,2368425.02,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","",2026-05-26,"公司业务三部",,0E-20,"320007970073"
"2025012000000017","2021031900000517","潍坊潍星联合橡塑有限公司","反向保理","表内",2025-01-20,2026-01-20,5,943549.26,943549.26,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","山东省潍坊市寒亭区","山东省潍坊市寒亭区","山东省潍坊市寒亭区","山东省潍坊市寒亭区","",2026-01-20,"公司业务三部",,0E-20,"320007955796"
"2025071100000026","2021032500000668","常州潞东电器电缆有限公司","反向保理","表内",2025-07-11,2026-07-11,5,793059.51,793059.51,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省常州市武进区","江苏省常州市武进区","江苏省常州市武进区","江苏省常州市武进区","",2026-07-11,"公司业务三部",,0E-20,"320007982675"
"2025061200000043","2021032500000668","常州潞东电器电缆有限公司","反向保理","表内",2025-06-12,2026-06-12,5,229310.27,229310.27,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省常州市武进区","江苏省常州市武进区","江苏省常州市武进区","江苏省常州市武进区","",2026-06-12,"公司业务三部",,0E-20,"320007982675"
"2024093000000041","2021041300000442","宿迁翔泽商贸有限公司","反向保理","表内",2024-09-30,2026-03-25,6.5,156471.84,156471.84,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","江苏省宿迁市宿城区","江苏省宿迁市宿城区","江苏省宿迁市宿城区","江苏省宿迁市宿城区","",2025-09-25,"供应链金融部",,0E-20,"320008214590"
"2025110700000039","2021041500000425","青岛众诚钢铁供应链管理有限公司","反向保理","表内",2025-11-07,2026-11-01,6,109443.55,109443.55,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","山东省青岛市黄岛区","山东省青岛市黄岛区","山东省青岛市黄岛区","山东省青岛市黄岛区","",2026-11-01,"供应链金融部",,0E-20,"320007925754"
"2025101000000056","2021060300000011","上海中硕钢铁贸易有限公司","普通流动资金贷款","表内",2025-10-10,2026-02-07,6.1,94714.22,94714.22,"","一般贷款",0,"1-正常","郑天宁","产能预售业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-02-07,"公司业务三部",,0E-20,"310009309813"
"2025122500000042","2021060300000011","上海中硕钢铁贸易有限公司","普通流动资金贷款","表内",2025-12-25,2026-04-24,6.1,270089.9,270089.9,"","一般贷款",0,"1-正常","郑天宁","产能预售业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-04-24,"公司业务三部",,0E-20,"310009309813"
"2025051900000041","2021071400000333","广州德信钢铁有限公司","反向保理","表内",2025-05-19,2026-05-14,6,91776.52,91776.52,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","广东省广州市黄埔区","广东省广州市黄埔区","广东省广州市黄埔区","广东省广州市黄埔区","",2026-05-14,"供应链金融部",,0E-20,"320009532774"
"2025121600000058","2021101100000507","上海沪闽钢铁商贸有限公司","普通流动资金贷款","表内",2025-12-16,2026-03-16,6.1,787195.84,681441.84,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-03-16,"公司业务三部",,105754.000000000000,"310012173747"
"2025102900000036","2021101100000507","上海沪闽钢铁商贸有限公司","普通流动资金贷款","表内",2025-10-29,2026-02-26,6.1,31230.36,31230.36,"","一般贷款",0,"1-正常","郑天宁","产能预售业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-02-26,"公司业务三部",,0E-20,"310012173747"
"2025120800000039","2021091500000774","上海纤行实业有限公司","普通流动资金贷款","表内",2025-12-08,2026-03-08,6.1,1085830.2,1085830.2,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-03-08,"公司业务三部",,0E-20,"310011922211"
"2025070200000022","2021111900000857","江苏博牛线缆有限公司","反向保理","表内",2025-07-02,2026-07-02,5,123614.35,123614.35,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省淮安市金湖县","江苏省淮安市金湖县","江苏省淮安市金湖县","江苏省淮安市金湖县","",2026-07-02,"公司业务三部",,0E-20,"320012404400"
"2025070300000022","2021112200000670","上海誉译金属材料有限公司","反向保理","表内",2025-07-03,2026-07-03,5,5020920.74,5020920.74,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","上海市金山区","上海市金山区","上海市金山区","上海市宝山区","",2026-07-03,"公司业务三部",,0E-20,"310007801515"
"PJ20251229000002","2025122300000009","上海枫怡升环保科技有限公司","银行承兑汇票","表外",2025-12-29,2026-06-29,100,50000000,50000000,"","票据",0,"1-正常","吴一彬","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务二部",,0E-20,"310023860238"
"2025042100000007","2017090500000005","合肥前楼物资有限公司","反向保理","表内",2025-04-21,2026-04-13,6,42146.73,42146.73,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","",2026-04-13,"供应链金融部",,0E-20,"200000801330"
"2025042100000011","2017090500000005","合肥前楼物资有限公司","反向保理","表内",2025-04-21,2026-04-13,6,25342.85,25342.85,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","",2026-04-13,"供应链金融部",,0E-20,"200000801330"
"2025061700000020","2017092100000022","青海宝辉贸易有限公司","反向保理","表内",2025-06-17,2026-06-11,6,253484.27,253484.27,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","青海省西宁市城北区","青海省西宁市城北区","青海省西宁市城北区","青海省西宁市","",2026-06-11,"供应链金融部",,0E-20,"200000872550"
"2025030600000008","2017092100000022","青海宝辉贸易有限公司","反向保理","表内",2025-03-06,2026-03-01,6,139387.41,139387.41,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","青海省西宁市城北区","青海省西宁市城北区","青海省西宁市城北区","青海省西宁市","",2026-03-01,"供应链金融部",,0E-20,"200000872550"
"2025102000000044","2017092100000022","青海宝辉贸易有限公司","反向保理","表内",2025-10-20,2026-10-12,6,58375.9,58375.9,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","青海省西宁市城北区","青海省西宁市城北区","青海省西宁市城北区","青海省西宁市","",2026-10-12,"供应链金融部",,0E-20,"200000872550"
"2025070200000033","2025062600000001","陕西旺泰供应链有限公司","反向保理","表内",2025-07-02,2026-06-23,6,324415.23,324415.23,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-06-23,"供应链金融部",,0E-20,"320022601222"
"124221801924804471902320","2025070400000009","宁波润晨物流有限公司","普通流动资金贷款","表内",2025-09-01,2026-09-01,5.6,2000000,2000000,"质押","一般贷款",0,"1-正常","胡全兴","脱核-顺丰","顺丰控股股份有限公司","浙江省宁波市江北区","浙江省宁波市江北区","浙江省宁波市江北区","浙江省宁波市江北区","",2025-09-20,"供应链金融部",,0E-20,"320023109487"
"2025042200000016","2018040900000180","陕西盛兴金属材料有限公司","反向保理","表内",2025-04-22,2026-04-17,6,114340.09,114340.09,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-04-17,"供应链金融部",,0E-20,"200001521312"
"2025102800000047","2017092100000022","青海宝辉贸易有限公司","反向保理","表内",2025-10-28,2026-10-23,6,185982.01,185982.01,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","青海省西宁市城北区","青海省西宁市城北区","青海省西宁市城北区","青海省西宁市","",2026-10-23,"供应链金融部",,0E-20,"200000872550"
"2025061700000021","2017092100000022","青海宝辉贸易有限公司","反向保理","表内",2025-06-17,2026-06-11,6,239787.13,239787.13,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","青海省西宁市城北区","青海省西宁市城北区","青海省西宁市城北区","青海省西宁市","",2026-06-11,"供应链金融部",,0E-20,"200000872550"
"2025031200000015","2017092500000028","江阴运昌钢铁贸易有限公司","反向保理","表内",2025-03-12,2026-03-07,6,184452.4,184452.4,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","江苏省无锡市江阴市","江苏省无锡市江阴市","江苏省无锡市江阴市","江苏省无锡市江阴市","",2026-03-07,"供应链金融部",,0E-20,"200000882009"
"2025040700000017","2021061500000677","日照小马奔腾供应链有限公司","反向保理","表内",2025-04-07,2026-04-02,6,122886.72,122886.72,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","山东省日照市东港区","山东省日照市东港区","山东省日照市东港区","山东省日照市东港区","",2026-04-02,"供应链金融部",,0E-20,"320008950271"
"2025032400000011","2021061500000677","日照小马奔腾供应链有限公司","反向保理","表内",2025-03-24,2026-03-16,6,115889.8,115889.8,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","山东省日照市东港区","山东省日照市东港区","山东省日照市东港区","山东省日照市东港区","",2026-03-16,"供应链金融部",,0E-20,"320008950271"
"2025040700000018","2021061500000677","日照小马奔腾供应链有限公司","反向保理","表内",2025-04-07,2026-04-02,6,131018.28,131018.28,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","山东省日照市东港区","山东省日照市东港区","山东省日照市东港区","山东省日照市东港区","",2026-04-02,"供应链金融部",,0E-20,"320008950271"
"2025053000000028","2017121900000025","西安航城物资有限公司","反向保理","表内",2025-05-30,2026-05-25,6,237795.44,237795.44,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市","",2026-05-25,"供应链金融部",,0E-20,"200001072704"
"2025120800000045","2018040900000180","陕西盛兴金属材料有限公司","反向保理","表内",2025-12-08,2026-12-03,6,121568.7,121568.7,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-12-03,"供应链金融部",,0E-20,"200001521312"
"2024090500000002","2018053000000005","西安源石物资有限公司","反向保理","表内",2024-09-05,2026-02-28,6.5,114257.44,114257.44,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市","",2025-08-28,"供应链金融部",,0E-20,"200001697732"
"2025031900000025","2018040900000180","陕西盛兴金属材料有限公司","反向保理","表内",2025-03-19,2026-03-13,6,126040.12,126040.12,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-03-13,"供应链金融部",,0E-20,"200001521312"
"2025121200000040","2018040900000180","陕西盛兴金属材料有限公司","反向保理","表内",2025-12-12,2026-12-07,6,121519.87,121519.87,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-12-07,"供应链金融部",,0E-20,"200001521312"
"2024091400000010","2018053000000005","西安源石物资有限公司","反向保理","表内",2024-09-14,2026-03-04,6.5,221191.99,221191.99,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市","",2025-09-04,"供应链金融部",,0E-20,"200001697732"
"2025122500000043","2021101100000507","上海沪闽钢铁商贸有限公司","普通流动资金贷款","表内",2025-12-25,2026-03-25,6.1,155465.28,86952.88,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-03-25,"公司业务三部",,68512.400000000000,"310012173747"
"2025061200000040","2021110600000921","无锡市申涛电缆有限公司","反向保理","表内",2025-06-12,2026-06-12,5,116653.18,116653.18,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","",2026-06-12,"公司业务三部",,0E-20,"320012293542"
"2025050900000036","2021110800000803","溧阳市天盛绝缘材料有限公司","反向保理","表内",2025-05-09,2026-05-09,5,653675.15,653675.15,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省常州市溧阳市","江苏省常州市溧阳市","江苏省常州市溧阳市","江苏省常州市溧阳市","",2026-05-09,"公司业务三部",,0E-20,"320012349441"
"2025090500000026","2024052300000043","青岛浩荣供应链管理有限公司","反向保理","表内",2025-09-05,2026-08-29,6,133975.45,133975.45,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","山东省青岛市黄岛区","山东省青岛市黄岛区","山东省青岛市黄岛区","山东省青岛市黄岛区","",2026-08-29,"供应链金融部",,0E-20,"320019377266"
"2025052000000031","2017121900000025","西安航城物资有限公司","反向保理","表内",2025-05-20,2026-05-14,6,220044.72,220044.72,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市","",2026-05-14,"供应链金融部",,0E-20,"200001072704"
"2025071400000029","2017121900000025","西安航城物资有限公司","反向保理","表内",2025-07-14,2026-07-05,6,106545.56,106545.56,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市","",2026-07-05,"供应链金融部",,0E-20,"200001072704"
"2024092400000018","2018053000000005","西安源石物资有限公司","反向保理","表内",2024-09-24,2026-03-19,6.5,343661.06,343661.06,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市","",2025-09-19,"供应链金融部",,0E-20,"200001697732"
"2024093000000049","2018053000000005","西安源石物资有限公司","反向保理","表内",2024-09-30,2026-03-25,6.5,118384.55,118384.55,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市","",2025-09-25,"供应链金融部",,0E-20,"200001697732"
"2024090500000003","2018053000000005","西安源石物资有限公司","反向保理","表内",2024-09-05,2026-02-28,6.5,111882.36,111882.36,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市","",2025-08-28,"供应链金融部",,0E-20,"200001697732"
"2024091800000002","2018053000000005","西安源石物资有限公司","反向保理","表内",2024-09-18,2026-03-09,6.5,192911.1,192911.1,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市","",2025-09-09,"供应链金融部",,0E-20,"200001697732"
"2025072300000037","2018060800000007","安徽众乘物资有限公司","反向保理","表内",2025-07-23,2026-07-18,6,70106.48,70106.48,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市","",2026-07-18,"供应链金融部",,0E-20,"200001805176"
"2025051200000028","2018060800000007","安徽众乘物资有限公司","反向保理","表内",2025-05-12,2026-05-07,6,48964.7,48964.7,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市","",2026-05-07,"供应链金融部",,0E-20,"200001805176"
"2025071500000031","2017092500000028","江阴运昌钢铁贸易有限公司","反向保理","表内",2025-07-15,2026-07-10,6,126074.26,126074.26,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","江苏省无锡市江阴市","江苏省无锡市江阴市","江苏省无锡市江阴市","江苏省无锡市江阴市","",2026-07-10,"供应链金融部",,0E-20,"200000882009"
