"借据流水号","客户编号","客户名称","业务品种","是否表外","起始日期","到期日期","年利率","放款金额","借据余额","附加担保方式","业务品种大类","逾期天数","五级分类","经办人","业务品种细分","核心企业名称","组织机构证注册地","营业执照证注册地","统一社会信息证注册地","注册地址","利率调整周期","下一结息日","所属部门HR","终结日期","还款金额","ECIF客户号"
"PJ20251218000002","2023071400000004","上海熠博贸易有限公司","银行承兑汇票","表外",2025-12-18,2026-06-18,100,10000000,10000000,"","票据",0,"1-正常","徐淑颖","","","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",,"公司业务四部",,0E-20,"310015982705"
"PJ20251218000005","2023071400000004","上海熠博贸易有限公司","银行承兑汇票","表外",2025-12-18,2026-06-18,100,10000000,10000000,"","票据",0,"1-正常","徐淑颖","","","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",,"公司业务四部",,0E-20,"310015982705"
"PJ20251127000002","2023071400000004","上海熠博贸易有限公司","银行承兑汇票","表外",2025-11-27,2026-05-27,100,10000000,10000000,"","票据",0,"1-正常","徐淑颖","","","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",,"公司业务四部",,0E-20,"310015982705"
"2025062700000018","2023121800000002","上海悦鲲环保科技有限公司","普通流动资金贷款","表内",2025-06-27,2026-06-25,3.5,20000000,20000000,"","一般贷款",0,"1-正常","陈雄","一般贷款","","上海市杨浦区","上海市杨浦区","上海市杨浦区","上海市杨浦区","",2025-09-21,"公司业务四部",,0E-20,"310017906685"
"2026042700000005","2021101100000507","上海沪闽钢铁商贸有限公司","普通流动资金贷款","表内",2026-04-27,2026-08-25,6.1,136392.16,136392.16,"","一般贷款",0,"1-正常","郑天宁","产能预售业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-08-25,"公司业务三部",,0E-20,"310012173747"
"PJ20251126000012","2021121200000002","上海诚沐贸易有限公司","银行承兑汇票","表外",2025-11-26,2026-05-26,100,10000000,10000000,"","票据",0,"1-正常","张子龙","","","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",,"供应链金融部",,0E-20,"310012485265"
"2022062400000511","2022030400000104","上海景龙物业服务有限公司","并购项目贷款","表内",2022-06-24,2026-06-04,7.8,190000000,185800000,"质押","一般贷款",0,"1-正常","秦婧婷","","","上海市闵行区","上海市闵行区","上海市闵行区","上海市闵行区","",2022-09-21,"公司业务三部",,4200000.000000000000,"310013182582"
"2026041400000007","2022031500000051","上海万博瑞实业有限公司","普通流动资金贷款","表内",2026-04-14,2026-07-13,6.1,144015.6,144015.6,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-07-13,"公司业务三部",,0E-20,"310013218876"
"2026011600000038","2023021400000001","江苏欧廷高分子材料有限公司","反向保理","表内",2026-01-16,2027-01-16,5,1479176.28,1479176.28,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省宿迁市泗阳县","江苏省宿迁市泗阳县","江苏省宿迁市泗阳县","江苏省宿迁市泗洪县","",2027-01-16,"公司业务三部",,0E-20,"320015321044"
"2025052600000044","2023022200000003","苏州志帆塑胶材料有限公司","反向保理","表内",2025-05-26,2026-05-26,5,18000,18000,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省苏州市吴中区","江苏省苏州市吴中区","江苏省苏州市吴中区","江苏省苏州市吴中区","",2026-05-26,"公司业务三部",,0E-20,"320015338057"
"2026011600000045","2023062600000005","湖北精益高精铜板带有限公司","反向保理","表内",2026-01-16,2027-01-16,5,1599740.24,1599740.24,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","湖北省十堰市张湾区","湖北省十堰市张湾区","湖北省十堰市张湾区","湖北省十堰市张湾区","",2027-01-16,"公司业务三部",,0E-20,"320016092487"
"2025122300000037","2024112500000007","苏州灿辉物流供应链有限公司","普通流动资金贷款","表内",2025-12-24,2026-12-24,5.6,1500000,1500000,"质押","一般贷款",0,"1-正常","周翔","瑞e惠-商银微芯(线下)","京东物流供应链有限公司","江苏省苏州市昆山市","江苏省苏州市昆山市","江苏省苏州市昆山市","江苏省苏州市昆山市","",2026-01-21,"供应链金融部",,0E-20,"320020766655"
"2026031800000230","2025091800000007","上海爱博医药科技有限公司","普通流动资金贷款","表内",2026-03-18,2026-09-18,3.5,10000000,10000000,"保证","一般贷款",0,"1-正常","夏军","一般贷款","","上海市闵行区","上海市闵行区","上海市闵行区","上海市闵行区","",2026-03-21,"业务发展部（自贸业务部）",,0E-20,"310023439419"
"2025052600000040","2023022200000001","江苏江帆电缆科技有限公司","反向保理","表内",2025-05-26,2026-05-26,5,1159479.56,1159479.56,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","",2026-05-26,"公司业务三部",,0E-20,"320015321283"
"PJ20251218000004","2023071400000004","上海熠博贸易有限公司","银行承兑汇票","表外",2025-12-18,2026-06-18,100,10000000,10000000,"","票据",0,"1-正常","徐淑颖","","","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",,"公司业务四部",,0E-20,"310015982705"
"PJ20251223000005","2023071400000004","上海熠博贸易有限公司","银行承兑汇票","表外",2025-12-23,2026-06-23,100,10000000,10000000,"","票据",0,"1-正常","徐淑颖","","","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",,"公司业务四部",,0E-20,"310015982705"
"PJ20251223000002","2023071400000004","上海熠博贸易有限公司","银行承兑汇票","表外",2025-12-23,2026-06-23,100,10000000,10000000,"","票据",0,"1-正常","徐淑颖","","","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",,"公司业务四部",,0E-20,"310015982705"
"PJ20251223000003","2023071400000004","上海熠博贸易有限公司","银行承兑汇票","表外",2025-12-23,2026-06-23,100,10000000,10000000,"","票据",0,"1-正常","徐淑颖","","","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",,"公司业务四部",,0E-20,"310015982705"
"PJ20251127000004","2023071400000004","上海熠博贸易有限公司","银行承兑汇票","表外",2025-11-27,2026-05-27,100,10000000,10000000,"","票据",0,"1-正常","徐淑颖","","","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",,"公司业务四部",,0E-20,"310015982705"
"PJ20251223000012","2023111200000004","上海昀哲国际贸易有限公司","银行承兑汇票","表外",2025-12-23,2026-06-23,100,10000000,10000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310017399855"
"2026012000000044","2023062600000005","湖北精益高精铜板带有限公司","反向保理","表内",2026-01-20,2027-01-20,5,1113276.05,1113276.05,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","湖北省十堰市张湾区","湖北省十堰市张湾区","湖北省十堰市张湾区","湖北省十堰市张湾区","",2027-01-20,"公司业务三部",,0E-20,"320016092487"
"2025012400000003","2023112300000008","无锡红豆居家服饰有限公司","普通流动资金贷款","表内",2025-01-24,2027-01-24,6.5,6000000,6000000,"","一般贷款",0,"2-关注","朱强","一般贷款","","江苏省无锡市锡山区","江苏省无锡市锡山区","江苏省无锡市锡山区","江苏省无锡市锡山区","",2025-03-21,"公司业务三部",,0E-20,"320017850902"
"PJ20251224000014","2024070500000065","上海久住集装箱贸易有限公司","银行承兑汇票","表外",2025-12-24,2026-06-24,100,20000000,20000000,"","票据",0,"1-正常","尹筱玲（客户经理）","","","上海市杨浦区","上海市杨浦区","上海市杨浦区","上海市杨浦区","",,"公司业务三部",,0E-20,"310019823712"
"PJ20251225000002","2023111200000004","上海昀哲国际贸易有限公司","银行承兑汇票","表外",2025-12-25,2026-06-25,100,10000000,10000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310017399855"
"PJ20251222000006","2023111200000004","上海昀哲国际贸易有限公司","银行承兑汇票","表外",2025-12-22,2026-06-22,100,10000000,10000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310017399855"
"PJ20251222000002","2023111200000004","上海昀哲国际贸易有限公司","银行承兑汇票","表外",2025-12-22,2026-06-22,100,10000000,10000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310017399855"
"2026010800000037","2023022200000001","江苏江帆电缆科技有限公司","反向保理","表内",2026-01-08,2027-01-08,5,1642100.36,1642100.36,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","",2027-01-08,"公司业务三部",,0E-20,"320015321283"
"2026010700000043","2023041100000010","浙江联飞光纤光缆有限公司","反向保理","表内",2026-01-07,2027-01-07,5,964224,964224,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","浙江省杭州市临安区","浙江省杭州市临安区","浙江省杭州市临安区","浙江省杭州市临安区","",2027-01-07,"公司业务三部",,0E-20,"320015607786"
"PJ20251223000001","2023071400000004","上海熠博贸易有限公司","银行承兑汇票","表外",2025-12-23,2026-06-23,100,10000000,10000000,"","票据",0,"1-正常","徐淑颖","","","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",,"公司业务四部",,0E-20,"310015982705"
"2025120400000034","2023121800000002","上海悦鲲环保科技有限公司","普通流动资金贷款","表内",2025-12-04,2026-06-25,3.5,10000000,10000000,"","一般贷款",0,"1-正常","陈雄","一般贷款","","上海市杨浦区","上海市杨浦区","上海市杨浦区","上海市杨浦区","",2025-12-21,"公司业务四部",,0E-20,"310017906685"
"2025121600000054","2024050800000056","上海方茂贸易中心","普通流动资金贷款","表内",2025-12-16,2026-12-05,6,1800000,1800000,"","一般贷款",0,"1-正常","叶峰睿","房抵贷","","","","上海市松江区","上海市松江区","",2025-12-21,"普惠业务一部",,0E-20,"310019892819"
"156221113497078731917072","2024110500000134","上海逸鸿汇远物流有限公司","普通流动资金贷款","表内",2025-01-16,2026-01-16,5.5,400000,150000,"质押","一般贷款",105,"3-次级","周翔","脱核-顺丰","顺丰控股股份有限公司","上海市奉贤区","上海市","上海市奉贤区","上海市奉贤区","",2025-01-20,"供应链金融部",,250000.000000000000,"310020766478"
"2025031300000001","2025012200000004","上海晟隆浦华大酒店有限公司","普通流动资金贷款","表内",2025-03-13,2028-01-20,4.8,920000,920000,"保证","一般贷款",0,"1-正常","李檩","一般贷款","","上海市虹口区","上海市虹口区","上海市虹口区","上海市虹口区","",2025-03-21,"市场营销三部",,0E-20,"310021394443"
"PJ20251212000009","2025042100000011","上海淌匠贸易有限公司","银行承兑汇票","表外",2025-12-12,2026-06-12,100,10000000,10000000,"","票据",0,"1-正常","沈菡","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务二部",,0E-20,"310022372661"
"PJ20251215000005","2025072400000015","复长（上海）贸易有限公司","银行承兑汇票","表外",2025-12-15,2026-06-15,100,10000000,10000000,"","票据",0,"1-正常","倪文蕾（客户经理）","","","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",,"公司业务二部",,0E-20,"310022973348"
"PJ20251225000005","2023111200000004","上海昀哲国际贸易有限公司","银行承兑汇票","表外",2025-12-25,2026-06-25,100,10000000,10000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310017399855"
"PJ20251225000006","2023111200000004","上海昀哲国际贸易有限公司","银行承兑汇票","表外",2025-12-25,2026-06-25,100,10000000,10000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310017399855"
"PJ20231107000816","2021090300000983","上海茴阁贸易有限公司","银行承兑汇票","表外",2023-11-07,2024-05-07,100,10000,10000,"","票据",0,"1-正常","徐淑颖","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务四部",2024-05-07,0E-20,"310010972214"
"2025061600000020","2021111800000464","盐城市瑞龙塑业有限公司","反向保理","表内",2025-06-16,2026-06-16,5,1034904.06,1034904.06,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省盐城市建湖县","江苏省盐城市建湖县","江苏省盐城市建湖县","江苏省盐城市建湖县","",2026-06-16,"公司业务三部",,0E-20,"320012473821"
"2023082200000016","2019082600000056","上海闵商联融资租赁有限公司","普通流动资金贷款","表内",2023-08-22,2024-08-22,7.6,50000000,50000000,"","一般贷款",617,"5-损失","吴一彬","一般贷款","","上海市闵行区","上海市闵行区","上海市闵行区","上海市闵行区","",2023-09-21,"公司业务二部",,0E-20,"200002644439"
"PJ20251223000010","2023071400000004","上海熠博贸易有限公司","银行承兑汇票","表外",2025-12-23,2026-06-23,100,10000000,10000000,"","票据",0,"1-正常","徐淑颖","","","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",,"公司业务四部",,0E-20,"310015982705"
"PJ20251223000006","2023071400000004","上海熠博贸易有限公司","银行承兑汇票","表外",2025-12-23,2026-06-23,100,10000000,10000000,"","票据",0,"1-正常","徐淑颖","","","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",,"公司业务四部",,0E-20,"310015982705"
"PJ20231220000260","2023082800000005","上海京央实业有限公司","银行承兑汇票","表外",2023-12-20,2024-06-20,100,20000,20000,"","票据",0,"1-正常","倪文蕾（客户经理）","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务二部",2024-06-20,0E-20,"310016714940"
"PJ20251212000003","2024080100000178","上海茂程化工有限公司","银行承兑汇票","表外",2025-12-12,2026-06-12,100,28000000,28000000,"","票据",0,"1-正常","徐淑颖","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务四部",,0E-20,"310019780420"
"2025122400000048","2024121300000005","上海氢枫能源技术有限公司","普通流动资金贷款","表内",2025-12-24,2026-12-24,3.6,15000000,15000000,"","一般贷款",0,"1-正常","陈磊","一般贷款","","上海市闵行区","上海市闵行区","上海市闵行区","上海市闵行区","",2026-03-21,"市场营销三部",,0E-20,"310021066819"
"2025060900000019","2025012200000004","上海晟隆浦华大酒店有限公司","普通流动资金贷款","表内",2025-06-10,2028-01-20,4.8,1540000,1540000,"保证","一般贷款",0,"1-正常","李檩","一般贷款","","上海市虹口区","上海市虹口区","上海市虹口区","上海市虹口区","",2025-06-21,"市场营销三部",,0E-20,"310021394443"
"2026042300000002","2025032600000021","江西日升物流运输有限公司","普通流动资金贷款","表内",2026-04-23,2027-04-16,5.6,3000000,3000000,"质押","一般贷款",0,"1-正常","张子龙","一般贷款","","江西省宜春市樟树市","江西省宜春市樟树市","江西省宜春市樟树市","江西省宜春市樟树市","",2026-05-20,"供应链金融部",,0E-20,"320022223199"
"PJ20251210000004","2025072400000015","复长（上海）贸易有限公司","银行承兑汇票","表外",2025-12-10,2026-06-10,100,10000000,10000000,"","票据",0,"1-正常","倪文蕾（客户经理）","","","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",,"公司业务二部",,0E-20,"310022973348"
"PJ20251223000015","2023111200000004","上海昀哲国际贸易有限公司","银行承兑汇票","表外",2025-12-23,2026-06-23,100,10000000,10000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310017399855"
"2025072800000047","2024072400000085","徐州利峰泰建材贸易有限公司","反向保理","表内",2025-07-28,2026-07-28,5.6,1240000,1240000,"","贸易融资",0,"1-正常","周翔","线上供应链-瑞e保","江苏中大杆塔科技发展有限公司","江苏省徐州市邳州市","江苏省徐州市邳州市","江苏省徐州市邳州市","江苏省徐州市邳州市","",2026-07-28,"供应链金融部",,0E-20,"320020099293"
"PJ20251223000014","2023111200000004","上海昀哲国际贸易有限公司","银行承兑汇票","表外",2025-12-23,2026-06-23,100,10000000,10000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310017399855"
"2025072500000036","2024072400000085","徐州利峰泰建材贸易有限公司","反向保理","表内",2025-07-25,2026-07-25,5.6,3928931.13,3928931.13,"","贸易融资",0,"1-正常","周翔","线上供应链-瑞e保","江苏中大杆塔科技发展有限公司","江苏省徐州市邳州市","江苏省徐州市邳州市","江苏省徐州市邳州市","江苏省徐州市邳州市","",2026-07-25,"供应链金融部",,0E-20,"320020099293"
"2025110500000039","2024101600000152","上海兰修贸易有限公司","普通流动资金贷款","表内",2025-11-07,2026-11-04,5.8,1000000,1000000,"","一般贷款",0,"1-正常","张乔卫","房抵贷","","上海市松江区","上海市松江区","上海市松江区","上海市嘉定区","",2025-11-21,"普惠业务一部",,0E-20,"310020589895"
"PJ20251226000013","2024112000000119","上海鼎轩机械有限公司","银行承兑汇票","表外",2025-12-26,2026-06-26,100,50000000,50000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务一部",,0E-20,"310021013169"
"2025061200000039","2025011000000035","宜兴吉阳新材料科技有限公司","反向保理","表内",2025-06-12,2026-06-12,5,1552632.72,1552632.72,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","",2026-06-12,"公司业务三部",,0E-20,"320021872913"
"2025012400000014","2025012200000004","上海晟隆浦华大酒店有限公司","普通流动资金贷款","表内",2025-01-24,2028-01-20,4.8,17000000,16000000,"保证","一般贷款",0,"1-正常","李檩","一般贷款","","上海市虹口区","上海市虹口区","上海市虹口区","上海市虹口区","",2025-03-21,"市场营销三部",,1000000.000000000000,"310021394443"
"2025070100000030","2021021000000444","安徽维尔特仪表线缆有限公司","反向保理","表内",2025-07-01,2026-07-01,5,504614.14,504614.14,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","安徽省滁州市天长市","安徽省滁州市天长市","安徽省滁州市天长市","安徽省滁州市天长市","",2026-07-01,"公司业务三部",,0E-20,"320007801357"
"2026030300000036","2022031500000051","上海万博瑞实业有限公司","普通流动资金贷款","表内",2026-03-03,2026-06-01,6.1,319411.2,184802.2,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-06-01,"公司业务三部",,134609.000000000000,"310013218876"
"2026031300000221","2020111900000427","上海兵正供应链管理有限公司","普通流动资金贷款","表内",2026-03-13,2026-06-11,6.1,36792.8,36792.8,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-06-11,"公司业务三部",,0E-20,"310007299353"
"PJ20251215000006","2025072400000015","复长（上海）贸易有限公司","银行承兑汇票","表外",2025-12-15,2026-06-15,100,10000000,10000000,"","票据",0,"1-正常","倪文蕾（客户经理）","","","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",,"公司业务二部",,0E-20,"310022973348"
"2026012800000037","2023021400000001","江苏欧廷高分子材料有限公司","反向保理","表内",2026-01-28,2027-01-28,5,855485.4,855485.4,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省宿迁市泗阳县","江苏省宿迁市泗阳县","江苏省宿迁市泗阳县","江苏省宿迁市泗洪县","",2027-01-28,"公司业务三部",,0E-20,"320015321044"
"2026012000000037","2023021400000006","安徽新时达线缆有限公司","反向保理","表内",2026-01-20,2027-01-20,5,1671280.7,1671280.7,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","安徽省滁州市天长市","安徽省滁州市天长市","安徽省滁州市天长市","安徽省滁州市天长市","",2027-01-20,"公司业务三部",,0E-20,"320015321443"
"2026010700000046","2023021400000006","安徽新时达线缆有限公司","反向保理","表内",2026-01-07,2027-01-07,5,2852634.23,2852634.23,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","安徽省滁州市天长市","安徽省滁州市天长市","安徽省滁州市天长市","安徽省滁州市天长市","",2027-01-07,"公司业务三部",,0E-20,"320015321443"
"2025071000000024","2023022200000008","无锡市岁丰新材料有限公司","反向保理","表内",2025-07-10,2026-07-10,5,263520,263520,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","",2026-07-10,"公司业务三部",,0E-20,"320015338194"
"2026012100000040","2023042400000001","湖北科普达高分子材料股份有限公司","反向保理","表内",2026-01-21,2027-01-21,5,1296640,1296640,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","湖北省黄冈市黄梅县","湖北省黄冈市黄梅县","湖北省黄冈市黄梅县","湖北省黄冈市黄梅县","",2027-01-21,"公司业务三部",,0E-20,"320015672502"
"2026022700000038","2020091100000180","上海珩琰实业有限公司","普通流动资金贷款","表内",2026-02-27,2026-05-28,6.1,930665.56,930665.56,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市崇明区","上海市崇明区","上海市崇明区","上海市崇明区","",2026-05-28,"公司业务三部",,0E-20,"310006417514"
"2025050900000030","2021032500000663","无锡市南丰线缆有限公司","反向保理","表内",2025-05-09,2026-05-09,5,398238.38,398238.38,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","",2026-05-09,"公司业务三部",,0E-20,"320007841993"
"2026041300000004","2021033000001183","上海尧烨国际贸易有限公司","普通流动资金贷款","表内",2026-04-13,2026-07-12,6.1,196081.2,196081.2,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-07-12,"公司业务三部",,0E-20,"310008179009"
"PJ20231115000973","2023050500000004","上海念青橡胶科技有限公司","银行承兑汇票","表外",2023-11-15,2024-05-15,100,10000,10000,"","票据",0,"1-正常","胡全兴","","","上海市嘉定区","上海市嘉定区","上海市嘉定区","上海市嘉定区","",,"供应链金融部",2024-05-15,0E-20,"310015671891"
"PJ20231113000566","2023090100000001","上海狮瑞商贸有限公司","银行承兑汇票","表外",2023-11-13,2024-05-13,100,100000,100000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市杨浦区","上海市杨浦区","上海市杨浦区","上海市杨浦区","",,"公司业务一部",2024-05-13,0E-20,"310016712706"
"PJ20251222000003","2023111200000004","上海昀哲国际贸易有限公司","银行承兑汇票","表外",2025-12-22,2026-06-22,100,10000000,10000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310017399855"
"2025051900000018","2021032600000645","马弗橡塑（镇江）有限公司","反向保理","表内",2025-05-19,2026-05-19,5,533233.8,533233.8,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省镇江市京口区","江苏省镇江市京口区","江苏省镇江市京口区","江苏省镇江市京口区","",2026-05-19,"公司业务三部",,0E-20,"320007968910"
"2026032500000086","2021033000001183","上海尧烨国际贸易有限公司","普通流动资金贷款","表内",2026-03-25,2026-06-23,6.1,242474.4,242474.4,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-06-23,"公司业务三部",,0E-20,"310008179009"
"2026012100000039","2021110500001046","江苏圆通电缆有限公司","反向保理","表内",2026-01-21,2027-01-21,5,820840.15,820840.15,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省扬州市高邮市","江苏省扬州市高邮市","江苏省扬州市高邮市","江苏省扬州市高邮市","",2027-01-21,"公司业务三部",,0E-20,"320012281268"
"2026031300000223","2021033000001183","上海尧烨国际贸易有限公司","普通流动资金贷款","表内",2026-03-13,2026-06-11,6.1,169580,169580,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-06-11,"公司业务三部",,0E-20,"310008179009"
"2026031300000224","2021033000001183","上海尧烨国际贸易有限公司","普通流动资金贷款","表内",2026-03-13,2026-06-11,6.1,34720.8,34720.8,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-06-11,"公司业务三部",,0E-20,"310008179009"
"2025070100000034","2021110500001046","江苏圆通电缆有限公司","反向保理","表内",2025-07-01,2026-07-01,5,422036.1,422036.1,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省扬州市高邮市","江苏省扬州市高邮市","江苏省扬州市高邮市","江苏省扬州市高邮市","",2026-07-01,"公司业务三部",,0E-20,"320012281268"
"2026020200000038","2021031900000526","江苏优奈特电缆有限公司","反向保理","表内",2026-02-02,2027-02-02,5,625662.5,625662.5,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省扬州市宝应县","江苏省扬州市宝应县","江苏省扬州市宝应县","江苏省扬州市宝应县","",2027-02-02,"公司业务三部",,0E-20,"320007803371"
"2025071000000025","2023022800000004","宜兴市富磊科技有限公司","反向保理","表内",2025-07-10,2026-07-10,5,503329.21,503329.21,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","",2026-07-10,"公司业务三部",,0E-20,"320015448961"
"PJ20251126000001","2023120500000002","上海和峻国际贸易有限公司","银行承兑汇票","表外",2025-11-26,2026-05-26,100,10000000,10000000,"","票据",0,"1-正常","倪文蕾（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务二部",,0E-20,"310017665077"
"2026011900000038","2021021000000444","安徽维尔特仪表线缆有限公司","反向保理","表内",2026-01-19,2027-01-19,5,1094595.54,1094595.54,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","安徽省滁州市天长市","安徽省滁州市天长市","安徽省滁州市天长市","安徽省滁州市天长市","",2027-01-19,"公司业务三部",,0E-20,"320007801357"
